FOOTBALL_Behind_the_Line.txt vs The_Last_Dutchess_Of_Belgrade.txt   
FOOTBALL_Behind_the_Line.txt vs FOOTBALL_Scottish_Football.txt
4, 10, 0.50206447, 0.5
5, 10, 0.39256865, 0.2
6, 10, 0.27579543, 0.4
7, 10, 0.1969917, 0.1
8, 10, 0.14417711, 0.5
9, 10, 0.104329, 0.1
10, 10, 0.076493576, 0.1
11, 10, 0.05711159, 0.1
12, 10, 0.04356625, 0.2
13, 10, 0.034488764, 0.0
4, 100, 0.50206447, 0.44
5, 100, 0.39256865, 0.38
6, 100, 0.27579543, 0.35
7, 100, 0.1969917, 0.21
8, 100, 0.14417711, 0.12
9, 100, 0.104329, 0.14
10, 100, 0.076493576, 0.04
11, 100, 0.05711159, 0.06
12, 100, 0.04356625, 0.12
13, 100, 0.034488764, 0.05
4, 250, 0.50206447, 0.44
5, 250, 0.39256865, 0.336
6, 250, 0.27579543, 0.308
7, 250, 0.1969917, 0.164
8, 250, 0.14417711, 0.144
9, 250, 0.104329, 0.088
10, 250, 0.076493576, 0.08
11, 250, 0.05711159, 0.036
12, 250, 0.04356625, 0.048
13, 250, 0.034488764, 0.052
4, 500, 0.50206447, 0.502
5, 500, 0.39256865, 0.426
6, 500, 0.27579543, 0.284
7, 500, 0.1969917, 0.192
8, 500, 0.14417711, 0.166
9, 500, 0.104329, 0.084
10, 500, 0.076493576, 0.064
11, 500, 0.05711159, 0.046
12, 500, 0.04356625, 0.056
13, 500, 0.034488764, 0.032

FOOTBALL_Behind_the_Line.txt vs FOOTBALL_Football_Days_Memories.txt
4, 10, 0.48564932, 0.4
5, 10, 0.37007228, 0.2
6, 10, 0.25578356, 0.3
7, 10, 0.18147002, 0.1
8, 10, 0.13225178, 0.2
9, 10, 0.09571269, 0.0
10, 10, 0.071320854, 0.2
11, 10, 0.054917045, 0.1
12, 10, 0.04414958, 0.0
13, 10, 0.0371887, 0.0
4, 100, 0.48564932, 0.48
5, 100, 0.37007228, 0.26
6, 100, 0.25578356, 0.24
7, 100, 0.18147002, 0.19
8, 100, 0.13225178, 0.11
9, 100, 0.09571269, 0.03
10, 100, 0.071320854, 0.06
11, 100, 0.054917045, 0.08
12, 100, 0.04414958, 0.05
13, 100, 0.0371887, 0.05
4, 250, 0.48564932, 0.516
5, 250, 0.37007228, 0.352
6, 250, 0.25578356, 0.26
7, 250, 0.18147002, 0.196
8, 250, 0.13225178, 0.124
9, 250, 0.09571269, 0.1
10, 250, 0.071320854, 0.092
11, 250, 0.054917045, 0.06
12, 250, 0.04414958, 0.024
13, 250, 0.0371887, 0.024
4, 500, 0.48564932, 0.474
5, 500, 0.37007228, 0.372
6, 500, 0.25578356, 0.27
7, 500, 0.18147002, 0.186
8, 500, 0.13225178, 0.128
9, 500, 0.09571269, 0.102
10, 500, 0.071320854, 0.06
11, 500, 0.054917045, 0.062
12, 500, 0.04414958, 0.036
13, 500, 0.0371887, 0.032
